,waterGoal,designYears,waterPercent,asteroidDensity,excavationMaterialDensity,excavationMaterialThickness,excavationNumScoops,excavationVolumeFactor,excvationMassA0,excavationMassFactor,excavationShape,excavationTime,asteroidCp,processStartTemp,processEndTemp,processEnthalpy,solarPanelEfficiency,solarPanelEnergyDensity,solarAnnualDegradation,asteroidMaxSunDistance,earthSolarRadiation,solarThermalEfficiency,solarThermalEnergyDensity,processVolumeFactor,processMassFactor,processMaterialDensity,processMaterialThickness,elecHydrogenEnergy,elecPower,elecMass,waterFilterMass,waterFilterPower,waterFilterLoss,cryocoolerMass,cryocoolerPower,cryocoolerRDCost,cryocoolerTFUCost,deltaVtoAsteroid,deltaVtoEML1,asteroidPropellantRatio,dryMassGuess,spacecraftBasePower,batteryTime,batteryDensity,cdhMass,mliDensity,radiatorDensity,radiationPower,radiationRejectionTemperature,spacecraftSAFactor,structureDryMassFactor,gncMass,tankMaterialThickness,engineMass,commMass,attMass,spacecraftDryMassFactor,dryMassMargin,cerStructureA1,cerStructureE1,cerEPSA1,cerEPSA2,cerEPSE1,cerDryMassA1,cerIATA0,cerIATA1,cerProgramA1,cerProgramE1,cerTFUDryMassA1,cerTFUIATA1,cerTFUProgramA1,cerTFUTRLFactor,cerTfuEPSA1,cerTfuEPSE1,launchPrice,roundTrips,processSolarPanelHeatRatio,processTime,processNumBatch,engineISP,electrolysis,propTankDensity,tankNumber,tankPressurantMassFactor,tankVolumeFactor,propDensity,cryocooler,waterFilter,totalPropellant,launchedPropellant,asteroidWaterNeeded,netPropellant,massPropToAsteroid,massPropToEML1,excavationSystemSA,excavationVolume,excavationMass,regolithNeeded,totalExcavationTime,waterPerBatch,reactionEnergy,processingVolume,processSystemSA,totalProcessingMass,powerPerBatch,totalPowerMass,totalEnergyPerBatch,totalProcessingTime,processContainerMass,baseSolarPanelMass,batteryMass,costPower1Rd,costPower2Rd,costPowerRd,costPowerTfu,propVolume,tankSA,massTank,massEngine,massGNC,spacecraftSurfaceArea,massMLI,thermalLoad,radiatorArea,massRadiator,massAtt,massComms,massCDH,timeElectrolysis,massElectrolysis,powerElec,elecPowerMass,waterFilterPowerMass,massWaterFilter,totalPayloadMass,totalStayDays,dryMass,netProp,launchMass,percentPropSold,structureMass,costStructureRd,rdte_costCer_spacecraft,rdte_costCer_iatX1,rdte_costCer_iat,rdte_costCer_programLevelCostCER,rdte_costCer_totalCost,tfu_costCer_spacecraft,tfu_costCer_iatX1,tfu_costCer_iat,tfu_costCer_programX1,tfu_costCer_programLevelCostCER,tfu_costCer_totalCost,totalCost,costPerKgWater,launchCost,costLaunchAndTFU,soldProp,recoverySalePrice
0,800.0,3.0,0.127,1738.0,1759.0,0.00361,8.6,4.5,6.27,1.1,square,0.98,1124.0,280.0,607.0,1062.0,0.85,0.064,3.82,1.27,1360.8,0.67,1.4,4.4,0.3,1890.0,0.00256,52.8,0.86,42.0,0,0,0,0,0,0,0,2.5,2.22,1.0,400.0,1.036,6.61,98.9,10.7,0.7,3.46,3.46,316.0,0.28,0.211,26.3,0.00581,36.4,25.0,47.6,3.39,0.16,142.0,0.811,58.1,2.4,0.687,92.8,1069.1,0.203,1.977,0.862,52.6,12.37,0.386,1.23,114.2,0.799,15.1,4.0,0.0,4.0,4.0,202.0,0.0,2165.0,1.0,1.25,4.6,0.99,0.0,0.0,3743.9547115019986,1147.4281545076358,3396.5265569943626,-347.4281545076358,1147.0,2597.0,6.632356985337513,1.79,53.0,26744.0,8.43,98.73623712192915,5818972.46523245,0.111875,1.0215854732202487,36.12,20.145,34.64,6961961.27,137.6,1.48,0.12019678546858431,69.2412537917088,4029.900278534006,45.24926971720545,4075.1495482512114,3378.465741442231,3781.7724358606047,0.2952518999505099,4.6423378891406015,36.4,26.3,2.225774420382316,1.5580420942676212,3.46,6.119905406293712,21.17487270577624,47.6,25.0,10.7,0,0,0,0,0.0,0.0,89.12,138.57999999999998,454.97554017818214,-347.0,1602.403694685818,-0.43375,95.99983897759643,5753.203335976465,52050.083012762974,52050.083012762974,11635.266851590884,22991.2158589808,147307.0,23931.71341337238,454.97554017818214,5628.047432004113,29559.760845376495,11410.067686315328,92705.0,240013.0,300.01625,24196.29578975585,116901.29578975585,-241.0,-485.06761738487904
0,800.0,3.0,0.184,1589.0,2095.0,0.00365,7.9,5.0,15.0,1.35,cylinder,1.07,1094.0,284.0,629.0,952.0,0.89,0.063,3.94,1.3,1360.8,0.75,1.4,4.8,0.3,2085.0,0.00393,47.6,0.92,37.9,0,0,0,0,0,0,0,2.55,2.56,1.0,400.0,1.114,4.48,109.6,11.3,0.7,3.53,3.53,312.9,0.3,0.268,34.4,0.00573,38.3,25.0,70.3,4.35,0.17,159.0,0.835,62.9,2.4,0.719,86.1,935.2,0.27,2.114,0.867,44.6,7.0,0.341,1.23,109.1,0.802,17.8,6.0,0.0,2.0,4.8,216.0,0.0,2136.0,1.0,1.28,4.8,1.04,0.0,0.0,4657.162815081254,1382.1437759032951,4075.019039177959,-582.1437759032951,1382.0,3275.0,7.300353521465,1.76,90.0,22147.0,8.45,107.46358225680271,5677321.326774482,0.18333333333333335,1.5490622145572779,66.54,38.978,62.74,6735415.28,75.84,3.81,0.13380880679063314,45.53576642335767,2872.616281976328,40.47561786142666,2913.0918998377547,2338.0057900687916,4478.041168347359,0.2912137499282565,4.562235680284046,38.3,34.4,2.7421888457851606,1.9195321920496122,3.53,6.494854015591941,22.92683467503955,70.3,25.0,11.3,0,0,0,0,0.0,0.0,156.54000000000002,76.91,590.900339644076,-582.0,1973.0441155473711,-0.7275,158.36129102461237,10917.019031519028,64706.63017471172,64706.63017471172,18405.990147172164,31347.11504898141,194525.0,26354.15514812579,590.900339644076,4136.302377508532,30490.45752563432,10397.246016241304,90359.0,284884.0,356.105,35120.18525674321,125479.1852567432,-2110.0,-59.468808178551285
0,800.0,3.0,0.152,1517.0,1936.0,0.00285,7.6,4.4,12.01,1.31,cylinder,1.19,1082.0,280.0,599.0,966.0,0.83,0.064,3.55,1.29,1360.8,0.52,1.4,4.4,0.3,1857.0,0.00346,52.8,0.97,40.1,0,0,0,0,0,0,0,1.77,2.51,1.0,400.0,1.073,6.6,97.5,11.4,0.82,3.63,3.63,317.6,0.32,0.223,24.2,0.00551,39.5,25.0,43.9,3.45,0.17,159.0,0.848,66.2,2.61,0.721,95.1,979.3,0.216,1.5,0.878,43.8,9.5,0.337,1.17,113.4,0.761,14.8,5.0,0.0,1.6,4.1,210.0,0.0,2144.0,1.0,1.2,4.9,1.0,0.0,0.0,4298.002731446824,873.831574785071,4224.171156661754,-73.83157478507098,874.0,3424.0,7.910158279735609,2.41,69.0,27791.0,9.04,135.56390104819494,7267188.036212891,0.36737804878048785,2.2569822588155874,145.39,61.699,141.04,8529330.93,49.86,4.35,0.12736568058242959,72.63384615384615,4816.792223439172,60.41332679635471,4877.205550235526,2961.5488214039315,4298.002731446824,0.3013749728836967,4.272330191595813,39.5,24.2,3.349924963659166,2.746938470200516,3.63,6.292186565496599,22.840637232752652,43.9,25.0,11.4,0,0,0,0,0.0,0.0,214.39,51.05,642.1884869964657,-74.0,1516.0200617815367,-0.0925,143.20803260021185,10706.745047090864,76656.07571069027,76656.07571069027,17537.012353509097,29155.67889181776,209632.0,28127.855730445197,642.1884869964657,6100.790626466424,34228.646356911624,11535.053822279218,96886.0,306518.0,383.1475,22437.096914366743,119323.09691436675,504.0,236.75217641739434
0,800.0,3.0,0.135,1798.0,1853.0,0.00386,8.3,4.9,14.06,1.22,square,2.0,1133.0,328.0,575.0,1003.0,0.9,0.075,4.02,1.11,1360.8,0.6,1.7,4.4,0.3,2204.0,0.00283,51.9,0.95,38.0,0,0,0,0,0,0,0,2.13,2.31,1.0,400.0,1.202,5.56,112.6,9.4,0.69,3.57,3.57,316.4,0.31,0.203,22.2,0.0054,46.6,25.0,59.0,3.44,0.17,148.0,0.828,55.0,2.35,0.716,97.9,895.2,0.199,1.917,0.7,40.9,10.61,0.331,1.23,103.2,0.753,15.9,4.0,0.0,2.6,6.1,202.0,0.0,1400.0,1.0,1.26,4.4,0.99,0.0,0.0,3767.6326889886827,935.5041528650764,3632.1285361236064,-135.50415286507643,936.0,2832.0,7.258315701777361,1.8,77.0,26905.0,16.6,71.73866356159601,3993001.0850322307,0.11349306431273645,1.0314121060457997,28.28,21.813,26.35,4900156.65,131.64,1.93,0.12562308425326243,59.35275310834814,3271.310690593077,49.971292111432064,3321.281982704509,2237.546668546778,3805.689584837053,0.2818219978113044,2.684523622351361,46.6,22.2,2.6571804397466843,1.833454503425212,3.57,6.282597800292874,22.42887414704556,59.0,25.0,9.4,0,0,0,0,0.0,0.0,105.28,133.64,485.9118786830265,-136.0,1421.4160315481029,-0.17,98.64011137265439,6627.321786357568,57519.376692130376,57519.376692130376,12341.555961733946,4116.1579598304215,125725.0,19873.795838135782,485.9118786830265,5155.52503282691,25029.320870962692,8284.705208288651,74317.0,200041.0,250.05125,22600.514901614835,96917.51490161484,392.0,247.23855842248682
0,800.0,3.0,0.183,1818.0,1632.0,0.00275,7.5,4.3,7.53,1.22,cylinder,1.0,1124.0,302.0,601.0,991.0,0.91,0.071,2.66,1.33,1360.8,0.49,2.3,4.7,0.3,2083.0,0.00376,50.0,1.3,41.5,0,0,0,0,0,0,0,2.55,2.58,1.0,400.0,1.084,7.39,101.5,8.9,0.7,3.7,3.7,315.6,0.29,0.222,34.3,0.0045,43.2,25.0,56.7,4.05,0.18,156.0,0.834,63.8,3.1,0.719,117.3,1022.3,0.203,1.836,0.859,48.0,9.12,0.35,1.2,117.3,0.761,23.5,5.0,0.0,2.4,5.2,214.0,0.0,1984.0,1.0,1.25,4.4,1.0,0.0,0.0,4423.389523949858,1228.6676148575652,3994.721909092293,-428.66761485756524,1229.0,3195.0,5.884668487201603,1.6,40.0,21829.0,7.5,102.42876689980238,5633013.76235872,0.12820512820512822,1.1950005985384158,52.85,31.883,50.04,6611174.16,93.6,2.81,0.1476103762178562,78.92374384236453,5044.752399145556,76.071772549138,5120.824171694694,3263.552516503028,4423.389523949858,0.2680408263326437,2.9913356218723037,43.2,34.3,2.1308358745010723,1.4915851121507504,3.7,6.577648883567401,24.337300869199385,56.7,25.0,8.9,0,0,0,0,0.0,0.0,92.85,94.6,517.1158893021702,-429.0,1745.7835041597355,-0.53625,114.79972742508178,8149.205563423036,73927.7235502623,73927.7235502623,16029.627880703245,27936.897610167456,200362.0,24821.56268650417,517.1158893021702,4716.096910435792,29537.659596939964,10338.180858928987,87979.0,288341.0,360.42625,41025.91234775378,129004.91234775378,-916.0,-140.83505714820282
0,800.0,3.0,0.142,1793.0,2083.0,0.00346,6.1,5.2,12.74,1.19,square,1.28,1027.0,292.0,591.0,960.0,0.85,0.058,4.07,1.25,1360.8,0.59,7.0,4.5,0.3,1998.0,0.00338,53.1,0.88,37.8,0,0,0,0,0,0,0,2.12,2.31,1.0,400.0,1.168,6.31,102.5,10.5,0.75,3.5,3.5,313.8,0.3,0.235,15.0,0.00582,42.5,25.0,52.1,3.45,0.14,158.0,0.825,61.4,2.43,0.68,130.0,910.9,0.27,1.946,0.865,44.1,9.53,0.345,1.17,115.9,0.808,7.1,5.0,0.0,3.3,5.0,213.0,0.0,2082.0,1.0,1.23,4.3,1.01,0.0,0.0,3401.045191607492,833.888368938021,3367.1568226694712,-33.88836893802102,834.0,2567.0,8.710570367688419,2.17,87.0,23712.0,7.81,110.39858434981872,5881389.621299998,0.13151515151515153,1.163758966648022,11.75,24.814,9.39,7075047.81,100.65,2.36,0.11990230414309042,71.90321951219512,4422.219679523167,49.493518288452044,4471.713197811619,3672.152976049396,3367.371476839101,0.28688297722430656,4.275762760937991,42.5,15.0,3.0483636934682243,2.286272770101168,3.5,6.366096659751555,22.281338309130444,52.1,25.0,10.5,0,0,0,0,0.0,0.0,98.75,101.93,473.9851815276982,-34.0,1307.8735504657193,-0.0425,111.38651765900907,7714.255234392919,73804.04203080531,73804.04203080531,20837.99134831744,31625.118647800628,214592.0,20902.74650537149,473.9851815276982,4517.078779958963,25419.825285330455,8769.839723439007,75285.0,289877.0,362.34625,9285.902208306607,84570.90220830661,664.0,127.36581657877501
0,800.0,3.0,0.166,1507.0,2108.0,0.00381,7.9,5.1,9.71,1.29,square,1.24,934.0,292.0,599.0,1072.0,0.91,0.064,3.91,1.31,1360.8,0.58,2.1,4.5,0.3,1862.0,0.00342,50.1,0.97,33.3,0,0,0,0,0,0,0,2.35,2.19,1.0,400.0,1.003,5.67,97.0,10.0,0.71,3.43,3.43,314.6,0.23,0.196,33.1,0.00467,38.3,25.0,51.9,3.08,0.11,151.0,0.844,64.0,3.0,0.68,122.1,974.5,0.222,1.751,0.7,46.8,11.42,0.349,1.22,116.1,0.776,15.0,3.0,0.0,3.6,5.2,211.0,0.0,2004.0,1.0,1.23,4.6,1.02,0.0,0.0,3333.9305407571896,964.7326932418229,3169.197847515367,-164.73269324182286,965.0,2369.0,6.98721526192482,1.6,82.0,19092.0,9.8,77.14697778761847,4589431.752959322,0.08547008547008547,0.8731494925574557,25.6,16.983,23.93,5282394.02,147.89,1.67,0.12416206249195973,58.62896907216494,3760.200392618042,47.96748852776764,3808.1678811458096,2739.052070832293,3268.559353683519,0.3099600386988076,3.5680046824128,38.3,33.1,1.879174702431649,1.3342140387264707,3.43,6.175557759598401,21.182163115422515,51.9,25.0,10.0,0,0,0,0,0.0,0.0,107.6,149.13,458.0631919404116,-165.0,1422.7958851822345,-0.20625,89.78038562032069,6721.436576134582,66459.12019320465,66459.12019320465,15728.424682891433,4159.818264489646,146748.0,21437.357382811264,458.0631919404116,5231.081651959501,26668.439034770767,9307.285223134997,80271.0,227019.0,283.77375,21341.93827773352,101612.93827773351,470.0,216.19774101645427
0,800.0,3.0,0.169,1823.0,1487.0,0.00353,7.1,4.4,4.08,1.24,cylinder,0.89,1150.0,333.0,568.0,944.0,0.94,0.061,3.29,1.22,1360.8,0.57,2.2,4.4,0.3,1400.0,0.00246,54.7,1.0,38.4,0,0,0,0,0,0,0,2.5,1.87,1.0,400.0,1.026,6.48,70.7,9.2,0.71,3.68,3.68,317.3,0.29,0.195,26.9,0.00423,20.0,25.0,43.0,3.25,0.12,155.0,0.792,58.5,2.47,0.717,106.8,970.3,0.231,1.824,0.847,31.3,9.53,0.393,1.13,101.8,0.778,14.8,5.0,0.0,1.8,5.4,202.0,0.0,2120.0,1.0,1.27,4.6,1.07,0.0,0.0,2966.9141311539415,1054.652534761824,2712.261596392118,-254.65253476182397,1055.0,1912.0,5.07831042780013,1.24,37.0,16049.0,6.32,70.74234732373807,3705925.4091902743,0.12757201646090532,1.1150378847479434,34.1,27.757,32.95,4316804.6,69.01,1.15,0.10298707111441018,94.03790664780765,5507.24228255694,65.4468372908332,5572.689119847773,3494.196372945014,2772.8169450036835,0.32742921875532555,3.729042912880027,20.0,26.9,1.8910254840779854,1.3426280936953696,3.68,6.40301429460087,23.563092604131203,43.0,25.0,9.2,0,0,0,0,0.0,0.0,71.1,69.9,418.1379893884616,-255.0,1472.7905241502856,-0.31875,81.53690793075002,5059.694026286473,55289.52041282195,55289.52041282195,13742.17921536187,18968.950574502855,149558.0,13087.719067858849,418.1379893884616,3984.855038872039,17072.574106730888,6709.521623945239,52383.0,201940.0,252.425,21797.29975742423,74180.29975742423,-220.0,-337.1831807155647
0,800.0,3.0,0.137,1740.0,1888.0,0.00413,8.5,4.5,8.82,1.33,square,0.96,1010.0,294.0,617.0,1014.0,0.88,0.068,3.76,1.29,1360.8,0.46,1.4,4.3,0.3,1619.0,0.00294,54.7,0.85,38.7,0,0,0,0,0,0,0,2.56,2.4,1.0,400.0,1.146,5.6,99.7,10.6,0.7,3.72,3.72,316.9,0.3,0.208,27.4,0.00574,39.5,25.0,48.3,3.81,0.13,157.0,0.829,59.2,3.1,0.688,122.7,958.1,0.236,2.115,0.835,59.7,8.44,0.331,1.16,109.7,0.762,7.0,2.0,0.0,4.6,5.0,229.0,0.0,1507.0,1.0,1.12,4.7,0.99,0.0,0.0,3437.8324360552056,1003.5860354281076,3234.246400627098,-203.5860354281076,1004.0,2434.0,6.146134906000004,1.6,73.0,23608.0,8.16,76.0999153088729,4282203.891409385,0.06956521739130435,0.7273272961288836,34.77,13.054,33.73,5188278.93,195.5,1.04,0.1454809431589216,64.36910732196588,3819.2636252953885,59.85843617757325,3879.122061472962,2625.2216076299396,3472.558016217379,0.31037115652462677,3.00693833523574,39.5,27.4,2.1551500075960544,1.508605005317238,3.72,6.505353847328802,24.199916312063145,48.3,25.0,10.6,0,0,0,0,0.0,0.0,107.77000000000001,196.46,470.7084641139374,-204.0,1474.294499542045,-0.255,97.90736053569897,7019.166938819732,68654.21754707281,68654.21754707281,17160.49534110918,23116.78862679739,185130.0,28101.295307602064,470.7084641139374,3972.7794371216314,32074.074744723694,10616.518740503543,89337.0,274467.0,343.08375,10320.061496794315,99657.06149679431,596.0,167.20983472616496
0,800.0,3.0,0.117,1692.0,2196.0,0.00394,8.3,4.4,9.37,1.17,cylinder,0.95,1213.0,292.0,654.0,1076.0,0.9,0.068,3.67,1.38,1360.8,0.5,1.8,4.7,0.3,2125.0,0.00323,51.8,0.96,32.0,0,0,0,0,0,0,0,2.39,2.54,1.0,400.0,1.07,6.66,88.8,10.3,0.7,3.59,3.59,316.9,0.32,0.208,25.4,0.0043,36.6,25.0,58.3,3.79,0.14,158.0,0.838,63.4,2.29,0.719,107.0,995.8,0.218,1.864,0.87,44.6,8.96,0.303,1.13,130.0,0.778,13.9,3.0,0.0,3.9,4.2,190.0,0.0,1556.0,1.0,1.23,4.4,1.05,0.0,0.0,5548.737394203823,1525.2975175885226,4823.439876615301,-725.2975175885226,1525.0,4023.0,9.020855252859523,2.94,101.0,41226.0,7.89,138.36603203141996,8262033.877125854,0.1794871794871795,1.4955013632664054,68.66,30.992,65.58,10443068.09,135.95,3.08,0.15501230791094406,80.25,5097.677780321555,56.34572661243252,5154.023506933987,3946.8772681130595,5284.5118040036405,0.25261029869677726,2.0789029334200886,36.6,25.4,3.446069412743266,2.412248588920286,3.59,6.27801621287914,22.53807820423611,58.3,25.0,10.3,0,0,0,0,0.0,0.0,169.66,136.89999999999998,583.271838262489,-725.0,2108.5693558510116,-0.90625,121.32054235859772,8810.368358679905,76374.47855970022,76374.47855970022,17645.436326014646,33007.36780559403,215884.0,26013.923986507012,583.271838262489,5226.115670831902,31240.039657338915,9465.732016173692,85753.0,301637.0,377.04625,29309.11404632906,115062.11404632906,-650.0,-177.01863699435242
0,800.0,3.0,0.186,1808.0,1787.0,0.00408,9.2,4.3,3.27,1.16,square,0.95,1400.0,309.0,632.0,990.0,0.87,0.079,4.04,1.25,1360.8,0.51,1.6,4.6,0.3,1939.0,0.0035,54.3,1.01,33.7,0,0,0,0,0,0,0,2.57,2.46,1.0,400.0,1.173,6.35,105.9,8.6,0.78,3.31,3.31,314.3,0.31,0.222,19.9,0.00514,41.1,25.0,53.3,3.12,0.17,158.0,0.844,62.1,2.46,0.68,105.6,948.7,0.211,2.054,0.837,50.9,10.54,0.425,1.19,105.4,0.753,18.2,6.0,0.0,3.6,5.1,220.0,0.0,2108.0,1.0,1.28,4.3,1.0,0.0,0.0,3660.971668793497,1014.0295898272242,3446.9420789662727,-214.02958982722419,1014.0,2647.0,4.621237770545727,1.11,42.0,18532.0,8.74,73.46423868214563,4036048.629041297,0.06045751633986929,0.7085840402405063,31.9,15.905,30.45,4946936.72,168.91,1.44,0.16386055124282897,70.33569405099149,4378.022340798751,49.52500056279228,4427.547341361544,2597.316951234582,3660.971668793497,0.2789992267193697,3.869427329806819,41.1,19.9,1.738734521626737,1.3562129268688548,3.31,5.982289291501792,19.801377554870932,53.3,25.0,8.6,0,0,0,0,0.0,0.0,73.9,169.85999999999999,441.718588799983,-214.0,1455.7481786272072,-0.2675,98.06152671359624,7576.732384721158,58649.7627033609,58649.7627033609,13323.79993040915,20120.52452856032,156514.0,22483.476169919137,441.718588799983,4655.713925951821,27139.19009587096,11534.155790745157,83466.0,239981.0,299.97625,26494.61685101517,109960.61685101516,-270.0,-407.2615438926488
0,800.0,3.0,0.127,1443.0,1988.0,0.00383,8.1,4.7,10.33,1.18,cylinder,0.86,1147.0,293.0,619.0,969.0,0.88,0.064,4.01,1.25,1360.8,0.63,1.6,4.9,0.3,1533.0,0.00388,55.1,1.15,30.7,0,0,0,0,0,0,0,2.55,2.48,1.0,400.0,0.9,5.79,90.3,10.0,0.71,3.7,3.7,315.5,0.32,0.22,24.2,0.00529,45.7,27.0,49.9,3.07,0.12,147.0,0.799,63.9,2.7,0.714,119.1,1004.8,0.206,1.863,0.885,38.4,10.9,0.355,1.2,113.4,0.786,14.9,6.0,0.0,2.2,3.3,205.0,0.0,2108.0,1.0,1.22,5.3,1.0,0.0,0.0,4769.302958328107,1446.039260776659,4123.263697551448,-646.0392607766589,1446.0,3323.0,9.287280250629504,2.78,94.0,32467.0,6.97,154.25603058553867,8294899.757901607,0.38292011019283745,2.5838553476982375,84.48,51.524,79.87,9793680.69,58.81,4.61,0.10175705618443516,57.70764119601329,3694.0205483154346,45.369062829176706,3739.389611144611,2751.337295710392,4769.302958328107,0.3148648876082897,4.283614124550569,45.7,24.2,3.89952015549953,2.768659310404666,3.7,6.585992182197246,24.368171074129812,49.9,27.0,10.0,0,0,0,0,0.0,0.0,178.48000000000002,59.67,568.8431893001189,-646.0,2014.8824500767778,-0.8075,125.14550164602615,6968.705545709416,78457.31900249817,78457.31900249817,17167.007714514624,39991.11106100058,230479.0,21843.578469124564,568.8431893001189,6200.390763371296,28043.96923249586,9955.60907753603,83108.0,313587.0,391.98375,30021.74850614399,113129.748506144,-2430.0,-46.55545206014156
0,800.0,3.0,0.171,1525.0,1571.0,0.00249,7.6,4.7,7.0,1.1,square,2.0,1110.0,299.0,601.0,1200.0,0.9,0.069,3.68,1.45,1360.8,0.49,1.8,4.4,0.3,1656.0,0.00342,52.4,0.93,40.8,0,0,0,0,0,0,0,2.41,2.35,1.0,400.0,1.277,7.37,108.4,9.7,0.74,3.67,3.67,315.5,0.29,0.198,20.6,0.00533,39.1,25.0,62.1,3.89,0.16,159.0,0.852,61.0,2.77,0.705,101.0,1100.0,0.219,1.71,0.817,51.4,9.11,0.368,1.17,122.3,0.746,10.4,6.0,0.0,2.3,4.9,210.0,0.0,1838.0,1.0,1.21,4.2,0.99,0.0,0.0,4071.788684242895,1207.9061201044544,3663.8825641384406,-407.90612010445443,1208.0,2864.0,7.07955332117053,1.85,37.0,21426.0,15.2,98.38567572874437,6551765.309350346,0.16415261756876665,1.3191207483888807,92.17,37.726,89.93,7496821.06,85.65,2.24,0.20731301643434447,86.82186346863467,5308.77976558921,76.70224717415633,5385.482012763367,3423.075302425069,4112.917862871612,0.26213958742125437,3.1073537540445364,39.1,20.6,2.5116359605243925,1.8586106107880505,3.67,6.532592245584835,23.974613541296346,62.1,25.0,9.7,0,0,0,0,0.0,0.0,129.17000000000002,87.65,545.4267864632467,-408.0,1753.3329065677012,-0.51,107.99450371972284,8587.274242330259,69060.86168788155,69060.86168788155,16224.328709646059,15369.107508445615,171063.0,28034.93682421088,545.4267864632467,4968.838024680177,33003.77484889106,12145.38914439191,96582.0,267645.0,334.55625,18234.662228304092,114816.66222830409,-1240.0,-92.59408244218072
0,800.0,3.0,0.107,1830.0,2016.0,0.00311,9.5,4.4,8.54,1.27,cylinder,0.94,1304.0,297.0,649.0,1000.0,0.93,0.072,3.17,1.23,1360.8,0.54,1.5,4.5,0.3,1902.0,0.00351,51.9,1.13,28.2,0,0,0,0,0,0,0,2.62,2.58,1.0,400.0,1.163,6.47,105.5,9.6,0.82,3.67,3.67,311.1,0.29,0.218,19.8,0.00511,43.7,25.0,51.6,3.88,0.16,151.0,0.844,66.9,2.32,0.713,130.0,1045.4,0.249,1.854,0.8,37.5,11.42,0.335,1.17,108.5,0.779,11.2,2.0,0.0,2.4,4.3,205.0,0.0,2228.0,1.0,1.27,4.6,1.1,0.0,0.0,4985.260361274093,1468.1517156068026,4317.108645667291,-668.1517156068026,1468.0,3517.0,7.71274572310098,2.32,70.0,40347.0,8.93,105.68197419014177,5864704.450063361,0.22480620155038758,1.6637371167445636,73.72,37.684,70.39,7814135.58,98.04,3.33,0.139538046440293,71.32331753554502,4780.8650384348175,54.22575687842523,4835.090795313243,3018.271781575572,4532.054873885539,0.27796670465430695,4.019134925678585,43.7,19.8,2.7997903679049565,2.2958281016820643,3.67,6.910078179265826,25.35998691790558,51.6,25.0,9.6,0,0,0,0,0.0,0.0,143.72,98.98,546.4566560165526,-668.0,2014.6083716233552,-0.835,119.12755101160847,8533.579832740681,84408.03591020577,84408.03591020577,22063.00094164124,16188.878574997916,208461.0,20492.124600620726,546.4566560165526,6240.535011709031,26732.659612329757,8955.440970130468,76965.0,285426.0,356.7825,22563.613762181576,99528.61376218157,132.0,754.0046497134967
0,800.0,3.0,0.155,1677.0,2142.0,0.00339,9.0,4.6,7.74,1.22,square,1.17,1087.0,343.0,642.0,1011.0,0.82,0.079,3.06,1.25,1360.8,0.57,1.4,5.3,0.3,1400.0,0.00393,49.7,0.92,35.7,0,0,0,0,0,0,0,2.6,2.57,1.0,400.0,1.086,6.1,104.4,9.2,0.78,3.38,3.38,317.5,0.3,0.221,26.7,0.00565,35.6,25.0,54.6,3.05,0.18,159.0,0.845,60.5,2.58,0.701,107.0,1100.0,0.203,2.108,0.7,44.6,7.88,0.365,1.17,116.2,0.778,18.7,6.0,0.0,1.3,4.4,205.0,0.0,1400.0,1.0,1.26,4.3,1.1,0.0,0.0,5333.154397630021,1646.6919164170354,4486.462481212986,-846.6919164170354,1647.0,3686.0,7.100501306959677,1.92,71.0,28945.0,10.53,113.29450710133801,6356312.246362527,0.33566433566433557,2.5598391069192523,133.25,65.897,129.03,7401590.17,51.48,4.23,0.14715258524812785,63.45402298850574,3847.871122212109,50.23026608071124,3898.1013882928205,2939.6932103312324,4848.322179663655,0.2540609776685216,2.5321241400310877,35.6,26.7,2.974320417464235,2.3199699256221034,3.38,5.866225087451841,19.827840795587225,54.6,25.0,9.2,0,0,0,0,0.0,0.0,204.25,52.65,621.527185719427,-847.0,2268.2191021364624,-1.05875,137.3575080439934,10183.156189238116,80584.66644950963,80584.66644950963,17458.687289250454,5731.222846309743,176366.0,27720.112483086446,621.527185719427,4897.634223469086,32617.746706555532,11905.47754789277,94376.0,270742.0,338.4275,42415.697209951846,136791.69720995185,-3435.0,-39.82291039591029
